blk_no,street,postal,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,X1room_sold,X2room_sold,X3room_sold,X4room_sold,X5room_sold,exec_sold,multigen_sold,studio_apartment_sold,X1room_rental,X2room_rental,X3room_rental,other_room_rental,address,dist_to_park_centroid,dist_to_park_boundary,diff_boundary_centroid,park_area,park_length,park_name,SVY21_X,SVY21_Y,Longitude,Latitude
57,JLN MA'MOR,320057,2,1959,Y,N,N,N,N,N,KWN,7,0,0,7,0,0,0,0,0,0,0,0,0,57 JALAN MA'MOR SINGAPORE 320057,576.8838971,576.8905677,0.006670613,1110.644001,214.1431489,MAR THOMA ROAD PARK,30611.28812,34516.53106,103.8567824,1.328429655
57,LENGKOK BAHRU,151057,12,1966,Y,Y,N,Y,N,N,BM,176,0,0,0,0,0,0,0,0,0,176,0,0,57 LENGKOK BAHRU SINGAPORE 151057,526.7229053,526.7255533,0.00264803,754248.0541,43075.71525,RAIL CORRIDOR,25866.47694,30069.32986,103.814148,1.288210775
57,LOR 5 TOA PAYOH,310057,10,1967,Y,N,N,N,N,N,TP,120,0,0,118,0,0,0,0,0,0,0,2,0,57 LORONG 5 TOA PAYOH TOA PAYOH VISTA SINGAPORE 310057,705.7348114,705.733467,-0.001344428,45692.56045,985.3940788,TOA PAYOH TOWN PK,30022.90658,35470.15322,103.8514956,1.337053921
57,MARINE TER,440057,10,1974,Y,Y,N,N,N,N,MP,111,0,0,110,0,1,0,0,0,0,0,0,0,57 MARINE TERRACE MARINE TERRACE HAVEN SINGAPORE 440057,422.3375536,422.3378157,0.000262084,326673.3059,4233.007102,EAST COAST PARK AREA C,37144.34299,32093.18981,103.9154848,1.306512573
57,NEW UPP CHANGI RD,461057,15,1978,Y,Y,N,N,N,N,BD,238,0,0,238,0,0,0,0,0,0,0,0,0,57 NEW UPPER CHANGI ROAD SINGAPORE 461057,504.9768021,504.9728453,-0.003956789,660.7069835,136.7242422,JLN LIMAU KASTURI OS,40047.15913,34054.12377,103.9415687,1.324245542
57,STIRLING RD,141057,2,1959,Y,N,N,N,N,N,QT,8,0,0,8,0,0,0,0,0,0,0,0,0,57 STIRLING ROAD SINGAPORE 141057,646.3152415,646.3126287,-0.002612787,754248.0541,43075.71525,RAIL CORRIDOR,24786.85973,30966.95067,103.8044471,1.296328449
57,TEBAN GDNS RD,600057,38,2015,Y,N,N,N,N,N,JE,185,0,0,111,74,0,0,0,0,0,0,0,0,57 TEBAN GARDENS ROAD TEBAN VIEW SINGAPORE 600057,747.6321566,747.6303279,-0.001828743,592730.7961,8834.363233,JLG: LAKESIDE GARDEN,17343.09726,33865.72691,103.7375607,1.322542265
57,TELOK BLANGAH HTS,100057,11,1977,Y,Y,N,N,N,N,BM,140,0,0,0,140,0,0,0,0,0,0,0,0,57 TELOK BLANGAH HEIGHTS BLANGAH VIEW SINGAPORE 100057,157.7493038,157.7537482,0.004444367,546111.9769,15075.33142,MOUNT FABER PARK,25692.69437,28568.00578,103.8125866,1.274633315
570,ANG MO KIO AVE 3,560570,11,1978,Y,N,N,Y,N,N,AMK,219,0,0,198,20,1,0,0,0,0,0,0,0,570 ANG MO KIO AVENUE 3 CHENG SAN COURT SINGAPORE 560570,464.0133753,464.0073223,-0.006052963,57647.97865,1344.245124,ANG MO KIO TOWN GARDEN EAST,30526.74268,39084.81398,103.8560231,1.369743586
570,CHOA CHU KANG ST 52,680570,13,2013,Y,N,N,N,N,N,CCK,108,0,14,24,24,0,0,0,46,0,0,0,0,570 CHOA CHU KANG STREET 52 LIMBANG GREEN SINGAPORE 680570,619.7295318,619.7269187,-0.002613067,100938.9012,2454.549049,CHOA CHU KANG PK,18111.78954,41789.39465,103.7444652,1.394201265
570,HOUGANG ST 51,530570,16,1995,Y,Y,N,N,N,N,HG,105,0,0,0,60,45,0,0,0,0,0,0,0,570 HOUGANG STREET 51 RAFFLES STUDENT CARE CENTRE (HOUGANG GREEN) LLP SINGAPORE 530570,932.203042,932.2035376,0.000495594,9512.472665,913.0159124,REALTY PARK,34096.43049,39994.70141,103.8880995,1.377971757
570,PASIR RIS ST 53,510570,12,1995,Y,Y,N,N,N,N,PRC,76,0,0,0,55,21,0,0,0,0,0,0,0,570 PASIR RIS STREET 53 AL - AMIN PRESCHOOL (PASIR RIS) SINGAPORE 510570,449.8955592,449.8964996,0.000940363,701248.3851,12129.90791,PASIR RIS PK,40596.87789,39419.6402,103.9465105,1.372769047
570A,WOODLANDS AVE 1,731570,13,2012,Y,Y,N,N,N,N,WL,88,0,2,46,20,0,0,0,20,0,0,0,0,570A WOODLANDS AVENUE 1 CHAMPIONS COURT SINGAPORE 731570,566.7670606,566.76065,-0.00641057,14744.01938,675.6333776,WOODLANDS HEALING GARDEN,23273.41299,45812.20876,103.7908458,1.430583438
570B,WOODLANDS AVE 1,732570,13,2012,Y,Y,N,N,N,N,WL,90,0,4,48,20,0,0,0,18,0,0,0,0,570B WOODLANDS AVENUE 1 CHAMPIONS COURT SINGAPORE 732570,631.2299613,631.2233358,-0.006625521,14744.01938,675.6333776,WOODLANDS HEALING GARDEN,23229.82361,45865.34272,103.7904541,1.431063955
570C,WOODLANDS AVE 1,733570,13,2012,Y,N,N,N,N,N,WL,90,0,0,0,68,22,0,0,0,0,0,0,0,570C WOODLANDS AVENUE 1 CHAMPIONS COURT SINGAPORE 733570,692.6134381,692.6078987,-0.005539422,14744.01938,675.6333776,WOODLANDS HEALING GARDEN,23177.27918,45910.54889,103.7899819,1.431472774
571,ANG MO KIO AVE 3,560571,11,1978,Y,N,N,Y,N,N,AMK,218,0,0,196,20,1,1,0,0,0,0,0,0,571 ANG MO KIO AVENUE 3 CHENG SAN COURT SINGAPORE 560571,335.4968198,335.4996883,0.002868521,57647.97865,1344.245124,ANG MO KIO TOWN GARDEN EAST,30399.58709,39119.24886,103.8548806,1.370055013
571,CHOA CHU KANG ST 52,680571,13,2013,Y,N,N,N,N,N,CCK,108,0,13,60,0,0,0,0,35,0,0,0,0,571 CHOA CHU KANG STREET 52 LIMBANG GREEN SINGAPORE 680571,577.8011433,577.8065026,0.005359336,100938.9012,2454.549049,CHOA CHU KANG PK,18163.25271,41761.71431,103.7449276,1.393950952
571,HOUGANG ST 51,530571,16,1995,Y,N,N,Y,N,N,HG,105,0,0,0,60,45,0,0,0,0,0,0,0,571 HOUGANG STREET 51 NTUC ELDERCARE CENTRE SILVER CIRCLE (PUNGGOL SOUTH) SINGAPORE 530571,961.4104681,961.4172761,0.006808042,155132.3568,1826.144128,PUNGGOL PK,34099.23975,40064.43869,103.8881247,1.378602435
571,PASIR RIS ST 53,510571,14,1995,Y,Y,N,N,N,N,PRC,88,0,0,0,63,25,0,0,0,0,0,0,0,571 PASIR RIS STREET 53 PAWER SKILLS LEARNING CENTRE SINGAPORE 510571,476.684582,476.6896708,0.005088826,701248.3851,12129.90791,PASIR RIS PK,40503.80669,39456.22199,103.9456742,1.373099919
571A,WOODLANDS AVE 1,731571,12,2012,Y,N,N,N,N,N,WL,61,0,0,0,42,19,0,0,0,0,0,0,0,571A WOODLANDS AVENUE 1 CHAMPIONS COURT SINGAPORE 731571,515.0259612,515.020792,-0.005169239,14744.01938,675.6333776,WOODLANDS HEALING GARDEN,23300.76971,45766.52635,103.7910916,1.430170308
571B,WOODLANDS AVE 1,732571,12,2012,Y,N,N,Y,N,N,WL,86,0,0,0,44,42,0,0,0,0,0,0,0,571B WOODLANDS AVENUE 1 PCF SPARKLETOTS PRESCHOOL @ ADMIRALTY 571B (CC) SINGAPORE 732571,527.4774043,527.4734429,-0.003961358,14744.01938,675.6333776,WOODLANDS HEALING GARDEN,23250.78431,45762.2503,103.7906424,1.430131628
571C,WOODLANDS AVE 1,733571,12,2012,Y,N,N,Y,N,N,WL,128,0,9,88,0,0,0,0,31,0,0,0,0,571C WOODLANDS AVENUE 1 CHAMPIONS COURT SINGAPORE 733571,585.6767897,585.6685336,-0.008256057,14744.01938,675.6333776,WOODLANDS HEALING GARDEN,23171.26197,45789.2442,103.7899279,1.430375738
572,ANG MO KIO AVE 3,560572,13,1978,Y,N,N,N,N,N,AMK,120,0,0,0,120,0,0,0,0,0,0,0,0,572 ANG MO KIO AVENUE 3 CHENG SAN COURT SINGAPORE 560572,457.1303718,457.1239413,-0.006430524,57647.97865,1344.245124,ANG MO KIO TOWN GARDEN EAST,30520.72199,39141.73513,103.855969,1.370258361
572,CHOA CHU KANG ST 52,680572,13,2013,Y,N,N,N,N,N,CCK,108,0,8,12,48,0,0,0,40,0,0,0,0,572 CHOA CHU KANG STREET 52 LIMBANG GREEN SINGAPORE 680572,539.338535,539.342822,0.004286963,100938.9012,2454.549049,CHOA CHU KANG PK,18205.11624,41735.91215,103.7453038,1.393717621
572,HOUGANG ST 51,530572,16,1995,Y,N,N,Y,N,N,HG,99,0,0,0,54,45,0,0,0,0,0,0,0,572 HOUGANG STREET 51 SINGAPORE 530572,977.8709764,977.8721447,0.001168318,9512.472665,913.0159124,REALTY PARK,34028.05747,40027.75823,103.8874851,1.378270725
572,PASIR RIS ST 53,510572,17,1994,Y,N,N,N,N,N,PRC,64,0,0,0,64,0,0,0,0,0,0,0,0,572 PASIR RIS STREET 53 SINGAPORE 510572,429.7637179,429.7684116,0.004693743,701248.3851,12129.90791,PASIR RIS PK,40497.27534,39502.68774,103.9456155,1.37352014
572A,WOODLANDS AVE 1,731572,12,2012,Y,N,N,Y,N,N,WL,128,0,13,0,0,44,0,0,71,0,0,0,0,572A WOODLANDS AVENUE 1 CHAMPIONS COURT SINGAPORE 731572,653.2495105,653.2405579,-0.008952562,14744.01938,675.6333776,WOODLANDS HEALING GARDEN,23129.73027,45843.5525,103.7895547,1.430866875
572B,WOODLANDS AVE 1,732572,16,2012,Y,N,N,Y,N,N,WL,144,0,8,0,30,58,0,0,48,0,0,0,0,572B WOODLANDS AVENUE 1 CHAMPIONS COURT SINGAPORE 732572,723.1995843,723.1939803,-0.005603998,14744.01938,675.6333776,WOODLANDS HEALING GARDEN,23135.77024,45925.38002,103.7896089,1.431606894
573,ANG MO KIO AVE 3,560573,13,1978,Y,N,N,Y,N,N,AMK,120,0,0,0,120,0,0,0,0,0,0,0,0,573 ANG MO KIO AVENUE 3 CHENG SAN COURT SINGAPORE 560573,333.6475327,333.6457266,-0.001806057,57647.97865,1344.245124,ANG MO KIO TOWN GARDEN EAST,30393.19244,39175.24693,103.8548231,1.37056144
573,CHOA CHU KANG ST 52,680573,13,2013,Y,N,N,N,N,N,CCK,100,0,5,8,44,0,0,0,43,0,0,0,0,573 CHOA CHU KANG STREET 52 LIMBANG GREEN SINGAPORE 680573,606.957568,606.9617405,0.004172516,100938.9012,2454.549049,CHOA CHU KANG PK,18219.45503,41813.22621,103.7454326,1.394416826
573,HOUGANG ST 51,530573,17,1995,Y,Y,N,N,N,N,HG,106,0,0,0,58,48,0,0,0,0,0,0,0,573 HOUGANG STREET 51 HDB PUBLIC SHELTERS SINGAPORE 530573,904.4704674,904.4709729,0.000505499,9512.472665,913.0159124,REALTY PARK,34034.85575,39953.94736,103.8875462,1.377603205
573,PASIR RIS ST 53,510573,17,1994,Y,N,N,N,N,N,PRC,64,0,0,0,64,0,0,0,0,0,0,0,0,573 PASIR RIS STREET 53 SINGAPORE 510573,394.6280409,394.6321391,0.004098193,701248.3851,12129.90791,PASIR RIS PK,40526.28993,39543.42908,103.9458762,1.373888578
573A,WOODLANDS DR 16,731573,13,2017,Y,N,N,N,N,N,WL,156,0,72,36,48,0,0,0,0,0,0,0,0,573A WOODLANDS DRIVE 16 WOODLANDS GLEN SINGAPORE 731573,822.4608348,822.4562308,-0.004603955,14744.01938,675.6333776,WOODLANDS HEALING GARDEN,24071.60194,45889.33191,103.7980182,1.431281034
573B,WOODLANDS DR 16,732573,13,2017,Y,N,N,Y,N,N,WL,132,0,36,24,72,0,0,0,0,0,0,0,0,573B WOODLANDS DRIVE 16 WOODLANDS GLEN SINGAPORE 732573,767.7511788,767.7460127,-0.005166079,14744.01938,675.6333776,WOODLANDS HEALING GARDEN,24044.00335,45840.64514,103.7977702,1.430840725
573C,WOODLANDS DR 16,733573,13,2017,Y,N,N,Y,N,N,WL,192,0,48,48,96,0,0,0,0,0,0,0,0,573C WOODLANDS DRIVE 16 WOODLANDS GLEN SINGAPORE 733573,732.3392676,732.3359821,-0.003285508,14744.01938,675.6333776,WOODLANDS HEALING GARDEN,24034.28754,45803.16169,103.7976829,1.430501737
574,CHOA CHU KANG ST 52,680574,13,2013,Y,N,N,Y,N,N,CCK,168,0,13,24,72,0,0,0,59,0,0,0,0,574 CHOA CHU KANG STREET 52 LIMBANG GREEN SINGAPORE 680574,617.8085748,617.8089942,0.000419397,100938.9012,2454.549049,CHOA CHU KANG PK,18187.1883,41813.01472,103.7451427,1.394414902
574,HOUGANG ST 51,530574,17,1995,Y,N,N,Y,N,N,HG,106,0,0,0,58,48,0,0,0,0,0,0,0,574 HOUGANG STREET 51 SINGAPORE 530574,908.9966037,908.9996022,0.00299853,9512.472665,913.0159124,REALTY PARK,33966.17754,39939.206,103.886929,1.377469903
574,PASIR RIS ST 53,510574,17,1994,Y,N,N,N,N,N,PRC,64,0,0,0,64,0,0,0,0,0,0,0,0,574 PASIR RIS STREET 53 SINGAPORE 510574,363.0289689,363.0325284,0.003559521,701248.3851,12129.90791,PASIR RIS PK,40555.29123,39584.1357,103.9461368,1.374256701
574A,WOODLANDS DR 16,731574,13,2017,Y,N,N,N,N,N,WL,216,0,96,24,96,0,0,0,0,0,0,0,0,574A WOODLANDS DRIVE 16 WOODLANDS GLEN SINGAPORE 731574,682.7102921,682.7078864,-0.002405726,14744.01938,675.6333776,WOODLANDS HEALING GARDEN,24012.62928,45757.84628,103.7974883,1.430091918
574B,WOODLANDS DR 16,732574,13,2017,Y,N,N,N,N,N,WL,192,0,48,48,96,0,0,0,0,0,0,0,0,574B WOODLANDS DRIVE 16 WOODLANDS GLEN SINGAPORE 732574,628.3649809,628.3622208,-0.002760135,14744.01938,675.6333776,WOODLANDS HEALING GARDEN,23982.74912,45712.43274,103.7972198,1.42968121
575,ANG MO KIO AVE 10,560575,14,1978,Y,N,N,N,N,N,AMK,153,0,0,123,26,1,2,0,0,0,0,1,0,575 ANG MO KIO AVENUE 10 CHENG SAN COURT SINGAPORE 560575,470.9265224,470.9230152,-0.003507159,57647.97865,1344.245124,ANG MO KIO TOWN GARDEN EAST,30518.97401,39266.70579,103.8559533,1.371388551
575,HOUGANG ST 51,530575,16,1995,Y,N,N,N,N,N,HG,107,0,0,0,62,45,0,0,0,0,0,0,0,575 HOUGANG STREET 51 SINGAPORE 530575,957.0015111,957.0032419,0.001730792,9512.472665,913.0159124,REALTY PARK,33971.4699,39991.16441,103.8869766,1.377939795
575,PASIR RIS ST 53,510575,12,1994,Y,N,N,Y,N,N,PRC,99,0,0,0,44,55,0,0,0,0,0,0,0,575 PASIR RIS STREET 53 MY WORLD PRESCHOOL LTD. SINGAPORE 510575,452.3301048,452.3381188,0.008014049,701248.3851,12129.90791,PASIR RIS PK,40569.12951,39457.25331,103.9462611,1.373109218
575,WOODLANDS DR 16,730575,12,1999,Y,N,N,N,N,N,WL,136,0,0,0,136,0,0,0,0,0,0,0,0,575 WOODLANDS DRIVE 16 SINGAPORE 730575,759.6020752,759.5983537,-0.003721531,14744.01938,675.6333776,WOODLANDS HEALING GARDEN,23984.74254,45878.95805,103.7972377,1.431187204
576,ANG MO KIO AVE 10,560576,14,1978,Y,N,N,N,N,N,AMK,153,0,0,122,26,0,3,0,0,0,0,2,0,576 ANG MO KIO AVENUE 10 CHENG SAN COURT SINGAPORE 560576,350.5956328,350.5918517,-0.003781136,57647.97865,1344.245124,ANG MO KIO TOWN GARDEN EAST,30395.72302,39268.2356,103.8548458,1.371402396
576,HOUGANG AVE 4,530576,16,1996,Y,N,N,N,N,N,HG,107,0,0,0,62,45,0,0,0,0,0,0,0,576 HOUGANG AVENUE 4 SINGAPORE 530576,1013.02092,1013.023039,0.002118696,9512.472665,913.0159124,REALTY PARK,33924.35043,40034.93564,103.8865532,1.378335656
576,PASIR RIS ST 53,510576,11,1994,Y,N,N,N,N,N,PRC,46,0,0,0,3,43,0,0,0,0,0,0,0,576 PASIR RIS STREET 53 SINGAPORE 510576,402.6304511,402.6312635,0.000812392,701248.3851,12129.90791,PASIR RIS PK,40618.1538,39472.28412,103.9467017,1.37324513
576,WOODLANDS DR 16,730576,12,1999,Y,N,N,N,N,N,WL,135,0,0,0,0,135,0,0,0,0,0,0,0,576 WOODLANDS DRIVE 16 SINGAPORE 730576,671.7154977,671.7155697,7.20E-05,14744.01938,675.6333776,WOODLANDS HEALING GARDEN,23941.7347,45801.21413,103.7968513,1.430484111
577,ANG MO KIO AVE 10,560577,14,1979,Y,N,N,N,N,N,AMK,154,0,0,126,26,0,2,0,0,0,0,0,0,577 ANG MO KIO AVENUE 10 CHENG SAN COURT SINGAPORE 560577,469.9756018,469.9804744,0.004872615,57647.97865,1344.245124,ANG MO KIO TOWN GARDEN EAST,30507.95855,39310.80046,103.8558544,1.371787328
577,HOUGANG AVE 4,530577,15,1996,Y,N,N,N,N,N,HG,66,0,0,0,0,0,66,0,0,0,0,0,0,577 HOUGANG AVENUE 4 SINGAPORE 530577,1008.042947,1008.051901,0.008953949,15502.7275,542.4282655,LUXUS HILLS PARK,33757.36705,40066.62613,103.8850528,1.378622287
577,PASIR RIS ST 53,510577,12,1994,Y,Y,N,N,N,N,PRC,59,0,0,0,3,56,0,0,0,0,0,0,0,577 PASIR RIS STREET 53 PASIR RIS-PUNGGOL TOWN COUNCIL (PASIR RIS OFFICE) SINGAPORE 510577,365.4468254,365.4553011,0.008475676,701248.3851,12129.90791,PASIR RIS PK,40649.95689,39491.56101,103.9469874,1.373419449
577,WOODLANDS DR 16,730577,12,1999,Y,N,N,Y,N,N,WL,88,0,0,0,88,0,0,0,0,0,0,0,0,577 WOODLANDS DRIVE 16 SINGAPORE 730577,694.9747583,694.97017,-0.004588268,14744.01938,675.6333776,WOODLANDS HEALING GARDEN,23907.62338,45854.05334,103.7965447,1.430961964
578,ANG MO KIO AVE 10,560578,14,1979,Y,N,N,N,N,N,AMK,153,0,0,124,26,0,3,0,0,0,0,0,0,578 ANG MO KIO AVENUE 10 CHENG SAN COURT SINGAPORE 560578,375.3117918,375.3159568,0.004164959,57647.97865,1344.245124,ANG MO KIO TOWN GARDEN EAST,30408.55686,39311.16979,103.8549612,1.371790676
578,HOUGANG AVE 4,530578,15,1995,Y,N,N,N,N,N,HG,66,0,0,0,0,0,66,0,0,0,0,0,0,578 HOUGANG AVENUE 4 SINGAPORE 530578,1026.674723,1026.675702,0.000978878,15502.7275,542.4282655,LUXUS HILLS PARK,33780.91161,40103.16231,103.8852643,1.378952702
578,PASIR RIS ST 53,510578,13,1994,Y,N,N,Y,N,N,PRC,44,0,0,0,0,0,44,0,0,0,0,0,0,578 PASIR RIS STREET 53 SINGAPORE 510578,284.2506103,284.2515648,0.000954526,701248.3851,12129.90791,PASIR RIS PK,40707.81505,39553.54764,103.9475074,1.373980008
578,WOODLANDS DR 16,730578,12,1999,Y,N,N,N,N,N,WL,88,0,0,0,0,88,0,0,0,0,0,0,0,578 WOODLANDS DRIVE 16 SINGAPORE 730578,728.7373789,728.7329451,-0.004433791,14744.01938,675.6333776,WOODLANDS HEALING GARDEN,23863.96756,45918.47438,103.7961524,1.431544558
579,HOUGANG AVE 4,530579,15,1996,Y,N,N,N,N,N,HG,66,0,0,0,0,0,66,0,0,0,0,0,0,579 HOUGANG AVENUE 4 SINGAPORE 530579,1104.494317,1104.495889,0.001572169,9512.472665,913.0159124,REALTY PARK,33869.69329,40112.70971,103.8860621,1.379039028
579,PASIR RIS ST 53,510579,13,1994,Y,N,N,N,N,N,PRC,48,0,0,0,0,0,48,0,0,0,0,0,0,579 PASIR RIS STREET 53 SINGAPORE 510579,280.8194462,280.8193364,-0.000109758,701248.3851,12129.90791,PASIR RIS PK,40690.96319,39602.83224,103.947356,1.374425727
579,WOODLANDS DR 16,730579,12,1999,Y,N,N,N,N,N,WL,88,0,0,0,88,0,0,0,0,0,0,0,0,579 WOODLANDS DRIVE 16 SINGAPORE 730579,624.4097879,624.4072852,-0.002502694,14744.01938,675.6333776,WOODLANDS HEALING GARDEN,23814.60708,45826.54694,103.7957089,1.430713193
58,C'WEALTH DR,140058,10,1962,Y,N,N,N,N,N,QT,117,0,0,0,0,0,0,0,0,0,29,85,3,58 COMMONWEALTH DRIVE COMMONWEALTH GREEN SINGAPORE 140058,75.54233836,75.53724775,-0.005090607,754248.0541,43075.71525,RAIL CORRIDOR,23968.09594,31126.32659,103.7970901,1.297769693
58,CHAI CHEE DR,460058,12,1983,Y,N,N,Y,N,N,BD,137,0,0,91,45,0,1,0,0,0,0,0,0,58 CHAI CHEE DRIVE MINI WORLD CHILD CARE & DEVELOPMENT CENTRE PTE LTD SINGAPORE 460058,224.0847565,224.087713,0.002956461,3429.100975,1559.180781,JALAN SENANG LINEAR PARK,37619.71081,34239.0597,103.9197569,1.325918897
58,CIRCUIT RD,370058,10,1964,Y,N,N,N,N,N,GL,116,0,0,112,4,0,0,0,0,0,0,0,0,58 CIRCUIT ROAD MACPHERSON GARDEN SINGAPORE 370058,342.7871826,342.7867862,-0.000396364,2901.880019,220.0805861,GEYLANG EAST PK,33913.65911,34138.96962,103.886456,1.325014662
58,DAKOTA CRES,390058,12,1984,Y,Y,N,Y,N,N,GL,174,0,0,106,66,0,2,0,0,0,0,0,0,58 DAKOTA CRESCENT SINGAPORE 390058,360.0093285,360.0051407,-0.00418776,1900.434525,240.3411125,ARTHUR PK,34240.24376,32180.98661,103.8893901,1.307307299
58,GEYLANG BAHRU,330058,21,1998,Y,N,N,N,N,N,KWN,97,0,0,0,57,40,0,0,0,0,0,0,0,58 GEYLANG BAHRU SINGAPORE 330058,221.6251594,221.6205526,-0.004606779,3701.201682,366.1254351,BENG WAN RD PG,31854.93734,33937.7655,103.8679572,1.323195373
58,HAVELOCK RD,161058,38,2011,Y,N,N,N,N,N,BM,188,0,12,74,70,0,0,0,32,0,0,0,0,58 HAVELOCK ROAD HAVELOCK VIEW SINGAPORE 161058,369.9967103,370.0082144,0.01150406,33337.51628,1000.360008,TIONG BAHRU PK,27408.08274,30276.80686,103.828,1.290087191
58,JLN MA'MOR,320058,2,1959,Y,N,N,N,N,N,KWN,7,0,0,7,0,0,0,0,0,0,0,0,0,58 JALAN MA'MOR SINGAPORE 320058,533.6336537,533.6353496,0.001695875,1110.644001,214.1431489,MAR THOMA ROAD PARK,30654.10736,34508.90192,103.8571672,1.328360656
58,LENGKOK BAHRU,150058,12,1966,Y,Y,N,N,N,N,BM,176,0,0,0,0,0,0,0,0,0,176,0,0,58 LENGKOK BAHRU LOVELY LAND ENRICHMENT & TUITION CENTRE PTE LTD SINGAPORE 150058,555.9015056,555.9034082,0.001902556,754248.0541,43075.71525,RAIL CORRIDOR,25859.68274,30101.56541,103.814087,1.288502301
58,LOR 4 TOA PAYOH,310058,10,1966,Y,N,N,Y,N,N,TP,138,0,51,17,0,0,0,0,0,0,68,2,0,58 LORONG 4 TOA PAYOH TOA PAYOH VISTA SINGAPORE 310058,648.2169654,648.2147184,-0.002247046,45692.56045,985.3940788,TOA PAYOH TOWN PK,29914.85227,35436.1324,103.8505246,1.336746255
58,MARINE TER,440058,10,1974,Y,Y,N,N,N,N,MP,110,0,0,108,0,2,0,0,0,0,0,0,0,58 MARINE TERRACE MARINE TERRACE HAVEN SINGAPORE 440058,424.1261067,424.1265129,0.00040616,326673.3059,4233.007102,EAST COAST PARK AREA C,36981.99657,32049.53387,103.914026,1.306117813
58,SENG POH RD,160058,3,1938,Y,Y,N,N,N,N,BM,11,0,0,0,8,2,1,0,0,0,0,0,0,58 SENG POH ROAD TIONG BAHRU ESTATE SINGAPORE 160058,332.8018198,332.7954435,-0.006376318,3905.397038,253.306322,KIM PONG PARK,27962.13212,29672.53657,103.8329783,1.284622388
58,STIRLING RD,141058,2,1959,Y,N,N,N,N,N,QT,8,0,0,8,0,0,0,0,0,0,0,0,0,58 STIRLING ROAD SINGAPORE 141058,652.0781526,652.0795675,0.001414939,754248.0541,43075.71525,RAIL CORRIDOR,24797.40588,30951.8316,103.8045419,1.296191719
58,STRATHMORE AVE,142058,30,1999,Y,N,N,Y,N,N,QT,123,0,0,0,94,29,0,0,0,0,0,0,0,58 STRATHMORE AVENUE SINGAPORE 142058,1004.468948,1004.467117,-0.001831136,754248.0541,43075.71525,RAIL CORRIDOR,25492.64234,30608.29522,103.8107889,1.29308496
58,TELOK BLANGAH HTS,100058,13,1976,Y,N,N,N,N,N,BM,120,0,0,0,120,0,0,0,0,0,0,0,0,58 TELOK BLANGAH HEIGHTS BLANGAH GARDEN SINGAPORE 100058,110.8600075,110.8539566,-0.00605094,355293.613,5620.309714,TELOK BLANGAH HILL PARK,25784.11688,28600.02891,103.8134081,1.274922927
580,HOUGANG AVE 4,530580,16,1996,Y,Y,N,N,N,N,HG,112,0,0,0,67,45,0,0,0,0,0,0,0,580 HOUGANG AVENUE 4 HDB PUBLIC SHELTERS SINGAPORE 530580,1063.751141,1063.752055,0.000914459,9512.472665,913.0159124,REALTY PARK,33955.15007,40097.62288,103.88683,1.37890257
580,PASIR RIS ST 53,510580,13,1994,Y,N,N,N,N,N,PRC,48,0,0,0,0,0,48,0,0,0,0,0,0,580 PASIR RIS STREET 53 SINGAPORE 510580,328.5272375,328.5270139,-0.000223642,701248.3851,12129.90791,PASIR RIS PK,40637.87836,39617.21679,103.946879,1.374555838
580,WOODLANDS DR 16,730580,12,1999,Y,N,N,Y,N,N,WL,88,0,0,0,0,88,0,0,0,0,0,0,0,580 WOODLANDS DRIVE 16 NEW LIFE COMMUNITY SERVICES SINGAPORE 730580,643.6809643,643.679416,-0.001548276,14744.01938,675.6333776,WOODLANDS HEALING GARDEN,23877.726,45812.3041,103.7962761,1.430584395
581,BUANGKOK GREEN,530581,16,2016,Y,N,N,N,N,N,HG,144,0,66,0,0,0,0,0,78,0,0,0,0,581 BUANGKOK GREEN GOLDEN MINT SINGAPORE 530581,1108.982042,1108.984885,0.002843189,155132.3568,1826.144128,PUNGGOL PK,33972.98112,40164.66806,103.8869902,1.379508899
581,PASIR RIS ST 53,510581,13,1994,Y,N,N,N,N,N,PRC,48,0,0,0,0,0,48,0,0,0,0,0,0,581 PASIR RIS STREET 53 SINGAPORE 510581,316.9180951,316.9225322,0.004437136,701248.3851,12129.90791,PASIR RIS PK,40608.95908,39659.88527,103.9466191,1.374941728
581,WOODLANDS DR 16,730581,12,1999,Y,N,N,Y,N,N,WL,88,0,0,0,0,0,88,0,0,0,0,0,0,581 WOODLANDS DRIVE 16 PCF SPARKLETOTS PRESCHOOL @ ADMIRALTY BLK 581 (KN) SINGAPORE 730581,589.3226638,589.3205753,-0.002088473,14744.01938,675.6333776,WOODLANDS HEALING GARDEN,23891.9482,45735.5543,103.7964039,1.4298903
582,BUANGKOK GREEN,530582,16,2016,Y,N,N,N,N,N,HG,148,0,66,0,0,0,0,0,82,0,0,0,0,582 BUANGKOK GREEN GOLDEN MINT SINGAPORE 530582,1058.439606,1058.43847,-0.001136166,155132.3568,1826.144128,PUNGGOL PK,34020.00434,40141.50364,103.8874128,1.379299399
582,PASIR RIS ST 53,510582,13,1994,Y,N,N,N,N,N,PRC,50,0,0,0,0,0,50,0,0,0,0,0,0,582 PASIR RIS STREET 53 SINGAPORE 510582,286.2004501,286.2025306,0.002080501,701248.3851,12129.90791,PASIR RIS PK,40637.32448,39704.36704,103.946874,1.375343992
